canonical_fixed_pqr,canonical_fixed_pqr_sha256,canonical_pqr,canonical_pqr_sha256,fixed_pqr,fixed_pqr_sha256,hla_charge_donor_model_key,model_key,peptide_modal_charge_donor_model_key,replaced_atom_count,status,total_atom_count
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_7db17c44e740d443_m4.pqr,388ff13580d88137257bc842f6c6c6b245d2cb73fef5fb78254376e5642ab720,raw_calculations/canonical_pqr/af_271828_V2PMHC_7db17c44e740d443_m4.pqr,5a992c07240e1109b274d2eb33e8b991072a3de0699dc49e63a6c6215af01563,raw_calculations/fixed_charge/af_271828_V2PMHC_7db17c44e740d443_m4.pqr,b615af56e8c1271bae7a652a95789b4791713a2be7eecc0ad8e8b9ab5aae9663,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_7db17c44e740d443|m4,af|271828|V2PMHC_7db17c44e740d443|m0,6504,complete,6505
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_7db17c44e740d443_m0.pqr,cda6c367c6b81c6820eb4ed46cb58310220e4ba4bd61cf6fad82f23ef4bed4a2,raw_calculations/canonical_pqr/af_314159_V2PMHC_7db17c44e740d443_m0.pqr,4eae1694c2f14553dcfcdcc1b9a4617fe136deb2bc95999e176d8e955a4a883c,raw_calculations/fixed_charge/af_314159_V2PMHC_7db17c44e740d443_m0.pqr,f980d1ea286e639b3cb70f2ffd467dcc41f0f71b6030c3a44102bcb3f68b70d0,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_7db17c44e740d443|m0,af|314159|V2PMHC_7db17c44e740d443|m1,6503,complete,6505
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_7db17c44e740d443_m1.pqr,1358c46916e20f8c3867b80043fb7c45f4b79bfd45a2616c17c593754f95e124,raw_calculations/canonical_pqr/af_314159_V2PMHC_7db17c44e740d443_m1.pqr,9bff58283e80710c6a37a8da221286bdfd9493fba0c3296ae76bd8cac9ba9b70,raw_calculations/fixed_charge/af_314159_V2PMHC_7db17c44e740d443_m1.pqr,ac4a84b99637db733a5c579139e281629d3a6868cbb318636b28fa13c7d68c9f,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_7db17c44e740d443|m1,af|314159|V2PMHC_7db17c44e740d443|m1,6504,complete,6505
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_7db17c44e740d443_m2.pqr,e4bb2fff739620099d7b4414891f242d24ba6ce7cfb3b4dd806b2a8dd55f1663,raw_calculations/canonical_pqr/af_314159_V2PMHC_7db17c44e740d443_m2.pqr,8a901e49eb1c3d7a89108f63332d1dd7bf48d3c33821d9c5d865f4b94d820d98,raw_calculations/fixed_charge/af_314159_V2PMHC_7db17c44e740d443_m2.pqr,b1a2cd7e8deac90362f12afd823e05ee6a6980eeb3118757032358515ac368a0,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_7db17c44e740d443|m2,af|314159|V2PMHC_7db17c44e740d443|m1,6504,complete,6505
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_7db17c44e740d443_m3.pqr,e4479b0753ab5107058b352465f74b3182910b686b76e0dd0c8e0944a6e9d50d,raw_calculations/canonical_pqr/af_314159_V2PMHC_7db17c44e740d443_m3.pqr,20056c8d8a128fdf0e1f11e0ed257e517668491f783f8972533c32d275c259f9,raw_calculations/fixed_charge/af_314159_V2PMHC_7db17c44e740d443_m3.pqr,2d80b1803a335dc244370c48ee527c1d7a07d3038d250e15d02bb5d3a5df3835,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_7db17c44e740d443|m3,af|314159|V2PMHC_7db17c44e740d443|m1,6504,complete,6505
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_7db17c44e740d443_m4.pqr,6f9e9b98437465338dee4b5555dafd58d7af798643d27c63d4a2f02eebba1941,raw_calculations/canonical_pqr/af_314159_V2PMHC_7db17c44e740d443_m4.pqr,e7eb383318147001579635919824f7b56d340c98ae88ace4ee561c90184ca6ec,raw_calculations/fixed_charge/af_314159_V2PMHC_7db17c44e740d443_m4.pqr,c13ecba98c8cbbe6c137c3b1389f7fd50fdcb6937411601fc3aa564ba5c648dd,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_7db17c44e740d443|m4,af|314159|V2PMHC_7db17c44e740d443|m1,6504,complete,6505
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_805576114a6e7df7_m0.pqr,19afa4c57f81019789f559cba4ff9791b550533d08f1ccfa2c4b43a84ed0d41a,raw_calculations/canonical_pqr/af_271828_V2PMHC_805576114a6e7df7_m0.pqr,19afa4c57f81019789f559cba4ff9791b550533d08f1ccfa2c4b43a84ed0d41a,raw_calculations/fixed_charge/af_271828_V2PMHC_805576114a6e7df7_m0.pqr,0310c8ca64c1696eb1d0cae53b93408f7b6de0d3da33093879ee7491684ab9a8,af|271828|V2PMHC_2a45cfb5882821d2|m0,af|271828|V2PMHC_805576114a6e7df7|m0,af|271828|V2PMHC_805576114a6e7df7|m0,6151,complete,6151
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_805576114a6e7df7_m1.pqr,79852904a175f96177f0f6373d17cbf9dbd20469029b6dce549d70a91cb74796,raw_calculations/canonical_pqr/af_271828_V2PMHC_805576114a6e7df7_m1.pqr,9bb5420faa6b1b2fd643cb875134e0f28fb27635c1b76981d6e2dbdb174ba956,raw_calculations/fixed_charge/af_271828_V2PMHC_805576114a6e7df7_m1.pqr,f3fce7a85140e0a83d8342006d26141bc32ca8b4e5a4c41452b968c2677d4325,af|271828|V2PMHC_2a45cfb5882821d2|m0,af|271828|V2PMHC_805576114a6e7df7|m1,af|271828|V2PMHC_805576114a6e7df7|m0,6147,complete,6152
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_805576114a6e7df7_m2.pqr,fe28d40f80abd5f09a5a5705a71a21c583f86c84307b08e1f9b4a9944dccaf07,raw_calculations/canonical_pqr/af_271828_V2PMHC_805576114a6e7df7_m2.pqr,96771ca061635044c4f0dc03a8682e4e3363db4bfb5a159a784fa224c52c0965,raw_calculations/fixed_charge/af_271828_V2PMHC_805576114a6e7df7_m2.pqr,75ee8e21a1332b98836e03ea9beda921fa35dae87a1e46cb6df5361b60982c48,af|271828|V2PMHC_2a45cfb5882821d2|m0,af|271828|V2PMHC_805576114a6e7df7|m2,af|271828|V2PMHC_805576114a6e7df7|m0,6149,complete,6152
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_805576114a6e7df7_m3.pqr,d9958531f421e360bdce7b743ad78aff215ee454869f16c230562b506ddd27b5,raw_calculations/canonical_pqr/af_271828_V2PMHC_805576114a6e7df7_m3.pqr,33333a8a856679f82b22f7327a47d2a36a5b6d4bf436b6336f6797f9614e8fad,raw_calculations/fixed_charge/af_271828_V2PMHC_805576114a6e7df7_m3.pqr,bf051f6e266a061b6fa99e30bec0d1ad47165c395bf20eedbeece8d88c955114,af|271828|V2PMHC_2a45cfb5882821d2|m0,af|271828|V2PMHC_805576114a6e7df7|m3,af|271828|V2PMHC_805576114a6e7df7|m0,6150,complete,6152
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_805576114a6e7df7_m4.pqr,479b3725333fcf0ab6333caac6fac9ea7914d1888b9137619a8d6878495cb897,raw_calculations/canonical_pqr/af_271828_V2PMHC_805576114a6e7df7_m4.pqr,456d9ee846309543357fd6f569ae7a4a10698083d7fa1d7f11ab695b0ceedeaa,raw_calculations/fixed_charge/af_271828_V2PMHC_805576114a6e7df7_m4.pqr,73e2f361fef380c89a14befcfc3cfefd5ef443c9a9d3a3abda4d702ae412c7b8,af|271828|V2PMHC_2a45cfb5882821d2|m0,af|271828|V2PMHC_805576114a6e7df7|m4,af|271828|V2PMHC_805576114a6e7df7|m0,6149,complete,6152
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_805576114a6e7df7_m0.pqr,8d51581fd7e4a4fbdeb7beb4b8a4522b614cb81127c0fe554cb8746193390e0c,raw_calculations/canonical_pqr/af_314159_V2PMHC_805576114a6e7df7_m0.pqr,f25a81aeeb46127fcdaa52d3552277761b5cb750d367add25bb94fb82963f61f,raw_calculations/fixed_charge/af_314159_V2PMHC_805576114a6e7df7_m0.pqr,cba897a68f6acae875c4e72995f6e2f556d51638b69399216294fd93b51bfe48,af|314159|V2PMHC_2a45cfb5882821d2|m0,af|314159|V2PMHC_805576114a6e7df7|m0,af|314159|V2PMHC_805576114a6e7df7|m0,6149,complete,6151
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_805576114a6e7df7_m1.pqr,a64a4f09cacc10479a9a8871dcf1f9251ed4ac6e5465c9b21ced7494f6bc3ee9,raw_calculations/canonical_pqr/af_314159_V2PMHC_805576114a6e7df7_m1.pqr,f2949cd54f6ede598541c89346617496796939b918ee0eb2f5bb78943e13a4e8,raw_calculations/fixed_charge/af_314159_V2PMHC_805576114a6e7df7_m1.pqr,322088b0b39d4e9d36bb7d7034a48abea0f748e7d399242834085234ee30ed71,af|314159|V2PMHC_2a45cfb5882821d2|m0,af|314159|V2PMHC_805576114a6e7df7|m1,af|314159|V2PMHC_805576114a6e7df7|m0,6149,complete,6152
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_805576114a6e7df7_m2.pqr,ecdcc440d4f8fb31b52e21db7973ba3179aa2c0cfe7b5d7f8e095c1dd5cc38a5,raw_calculations/canonical_pqr/af_314159_V2PMHC_805576114a6e7df7_m2.pqr,ed252383c49812ab2290ef1122461c9e2ff039b860b8629629da9a144e2769e1,raw_calculations/fixed_charge/af_314159_V2PMHC_805576114a6e7df7_m2.pqr,a811152a3796f05db09f6ef79c89e5b3d33c856287bff69918bce09a4ca3abcc,af|314159|V2PMHC_2a45cfb5882821d2|m0,af|314159|V2PMHC_805576114a6e7df7|m2,af|314159|V2PMHC_805576114a6e7df7|m0,6148,complete,6152
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_805576114a6e7df7_m3.pqr,9fff5b417023749c4d8f9915d20ad6f6809732679c50f96d0966d8e0eef3b0b8,raw_calculations/canonical_pqr/af_314159_V2PMHC_805576114a6e7df7_m3.pqr,97e5dcb8b0dd5c4dc8e870c2c1ffe7471c337c8bc7d16c22bccb586c882313d9,raw_calculations/fixed_charge/af_314159_V2PMHC_805576114a6e7df7_m3.pqr,db0eb085eb915896d4413db9a236a4fda8144f804050b9865a1a5c164621eed3,af|314159|V2PMHC_2a45cfb5882821d2|m0,af|314159|V2PMHC_805576114a6e7df7|m3,af|314159|V2PMHC_805576114a6e7df7|m0,6149,complete,6152
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_805576114a6e7df7_m4.pqr,013d383fdfab90ca032e7764986bda44381cd7e398e2e5178a833ce204163103,raw_calculations/canonical_pqr/af_314159_V2PMHC_805576114a6e7df7_m4.pqr,f31adfc007b5fe08e05626dc8afc3681150b0ef3082ef3d66d456a5b7027dd90,raw_calculations/fixed_charge/af_314159_V2PMHC_805576114a6e7df7_m4.pqr,9609b481f38d3d4a219ca7ad0f259c95b55d68e6e9d2a2c405bae476f27248f0,af|314159|V2PMHC_2a45cfb5882821d2|m0,af|314159|V2PMHC_805576114a6e7df7|m4,af|314159|V2PMHC_805576114a6e7df7|m0,6149,complete,6151
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_8237840b8e248746_m0.pqr,25e40ae88d0ee95abbb4a2b9ca81dfb2aef3b43095ef03771d76ac4ca8ab4f00,raw_calculations/canonical_pqr/af_271828_V2PMHC_8237840b8e248746_m0.pqr,050be7c1cf004e00af201f582f85753b6441b55f34718df18301dbaa53c0eef7,raw_calculations/fixed_charge/af_271828_V2PMHC_8237840b8e248746_m0.pqr,510612ebc82c28ef5b82aeed0487e8b5a7c484c6d2f51642bcfd2bfb85d7285e,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_8237840b8e248746|m0,af|271828|V2PMHC_8237840b8e248746|m0,6160,complete,6161
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_8237840b8e248746_m1.pqr,cced0d3c7a94d6aae8438af4c095b2efd3551ba5a893bdacd312dd9b1288ee30,raw_calculations/canonical_pqr/af_271828_V2PMHC_8237840b8e248746_m1.pqr,cced0d3c7a94d6aae8438af4c095b2efd3551ba5a893bdacd312dd9b1288ee30,raw_calculations/fixed_charge/af_271828_V2PMHC_8237840b8e248746_m1.pqr,0192f113793b8ea5762ae0f2807ad490c36219cdf5a1bb2c5d9427d4dd6443ac,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_8237840b8e248746|m1,af|271828|V2PMHC_8237840b8e248746|m0,6162,complete,6162
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_8237840b8e248746_m2.pqr,b49c96a729c9c0eb865459090e4474664396003fcb29282b297a886fbebe019b,raw_calculations/canonical_pqr/af_271828_V2PMHC_8237840b8e248746_m2.pqr,cfdee6b8e86af6821579d8aebfde46c5ef7582ae8aa52194cca9b2aa264d6a34,raw_calculations/fixed_charge/af_271828_V2PMHC_8237840b8e248746_m2.pqr,8666606e4a2232755d5d29d7d1a2348f8e8bbbb1b448a8594144a26da314e18a,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_8237840b8e248746|m2,af|271828|V2PMHC_8237840b8e248746|m0,6161,complete,6162
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_8237840b8e248746_m3.pqr,dfee128346575bbec108203f5a633196a7b70dcc1811c79c00c339ba0a3cfcad,raw_calculations/canonical_pqr/af_271828_V2PMHC_8237840b8e248746_m3.pqr,ca5f0b4bcfecbbdd97c43199cdaae1524d84405ef31e3d285706f3c7e77c3c41,raw_calculations/fixed_charge/af_271828_V2PMHC_8237840b8e248746_m3.pqr,7dde5a25cfa00b4a3bad09d8f23dd08e3c5e872d968da5e16ae8795729a14ec1,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_8237840b8e248746|m3,af|271828|V2PMHC_8237840b8e248746|m0,6161,complete,6162
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_8237840b8e248746_m4.pqr,a6181cf2df74da405de65161e0c27825c3d22034ab02850419768cabb9006adf,raw_calculations/canonical_pqr/af_271828_V2PMHC_8237840b8e248746_m4.pqr,a6181cf2df74da405de65161e0c27825c3d22034ab02850419768cabb9006adf,raw_calculations/fixed_charge/af_271828_V2PMHC_8237840b8e248746_m4.pqr,76b3a91403778345283d3948b8e6f73cde41b2092ceeaf92525c40997b48fd5b,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_8237840b8e248746|m4,af|271828|V2PMHC_8237840b8e248746|m0,6162,complete,6162
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_8237840b8e248746_m0.pqr,7e7c36e911bc657ef7a29faf0475a240c93a69901b7a36137d2b420c922aa4f2,raw_calculations/canonical_pqr/af_314159_V2PMHC_8237840b8e248746_m0.pqr,7e7c36e911bc657ef7a29faf0475a240c93a69901b7a36137d2b420c922aa4f2,raw_calculations/fixed_charge/af_314159_V2PMHC_8237840b8e248746_m0.pqr,3ac97f80308a6d0e84a065212e12ff5c4296f6cbd1afc2e629303963f99723ae,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_8237840b8e248746|m0,af|314159|V2PMHC_8237840b8e248746|m0,6161,complete,6161
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_8237840b8e248746_m1.pqr,a63f571040c3544abad5ec7b714695c3729c975b098c8b37e7f618a7318bdd33,raw_calculations/canonical_pqr/af_314159_V2PMHC_8237840b8e248746_m1.pqr,5fbf5fb9eff456bf759eff9a365108cdde0bb14d268504475e708c6dd713e2c4,raw_calculations/fixed_charge/af_314159_V2PMHC_8237840b8e248746_m1.pqr,8d6db6467fc758de7f0ca6fd94005e0c71b5b87c17044e2e922bc38524da8e29,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_8237840b8e248746|m1,af|314159|V2PMHC_8237840b8e248746|m0,6159,complete,6161
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_8237840b8e248746_m2.pqr,51617faa52b9657ab892a7d559d518d739cb6e97c587430b8526f31a45fb74a2,raw_calculations/canonical_pqr/af_314159_V2PMHC_8237840b8e248746_m2.pqr,7fcd23f1df7d7d3df890267e1f9df3d53f2cca53d68bae6a9fff7e3a27d49046,raw_calculations/fixed_charge/af_314159_V2PMHC_8237840b8e248746_m2.pqr,4222064fcb5208259773d75f7f5eaefa8c4800400267556479fa20048d7258e2,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_8237840b8e248746|m2,af|314159|V2PMHC_8237840b8e248746|m0,6160,complete,6162
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_8237840b8e248746_m3.pqr,00f5787634fbbab65d1faec9614f84403741e307ed1340a2c7edec4a2a542469,raw_calculations/canonical_pqr/af_314159_V2PMHC_8237840b8e248746_m3.pqr,3a9329e68aa5007df98159ad071012dcbd449d1f215404a8d341c9304b29b3c8,raw_calculations/fixed_charge/af_314159_V2PMHC_8237840b8e248746_m3.pqr,dac2181384621fd5c62f76ac66f4d49f13f3bf509c967d8b97766d2013a4ccf0,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_8237840b8e248746|m3,af|314159|V2PMHC_8237840b8e248746|m0,6159,complete,6161
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_8237840b8e248746_m4.pqr,c922b6059f253cd330c8f6c896c67cdfc3672205c64394c949f5e356d78a2d12,raw_calculations/canonical_pqr/af_314159_V2PMHC_8237840b8e248746_m4.pqr,c922b6059f253cd330c8f6c896c67cdfc3672205c64394c949f5e356d78a2d12,raw_calculations/fixed_charge/af_314159_V2PMHC_8237840b8e248746_m4.pqr,ce46fec0782a541123de438c0d42f88d4ef78bec99a3741bc075084d22cc171e,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_8237840b8e248746|m4,af|314159|V2PMHC_8237840b8e248746|m0,6161,complete,6161
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_8fc08fae0f1ffde1_m0.pqr,52310bc38df2f9f2c0c4b96864d1c2ce4f4a2f4dcf5a04bd77978c84e3c2f80e,raw_calculations/canonical_pqr/af_271828_V2PMHC_8fc08fae0f1ffde1_m0.pqr,82d0331b48ff44f49e180ce55995b8f0a7ddadd25fa96e3433b18f97cc8d5b1e,raw_calculations/fixed_charge/af_271828_V2PMHC_8fc08fae0f1ffde1_m0.pqr,c77d09cd4de36f8c6d2f36ae98173aaeeeb6c2515af4185abbd957645c8cbf2c,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_8fc08fae0f1ffde1|m0,af|271828|V2PMHC_8fc08fae0f1ffde1|m0,6510,complete,6512
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_8fc08fae0f1ffde1_m1.pqr,5df35d0e62d65df2fed469f40e8a281420e0ccffae2198040bc661ba6f7a9257,raw_calculations/canonical_pqr/af_271828_V2PMHC_8fc08fae0f1ffde1_m1.pqr,5df35d0e62d65df2fed469f40e8a281420e0ccffae2198040bc661ba6f7a9257,raw_calculations/fixed_charge/af_271828_V2PMHC_8fc08fae0f1ffde1_m1.pqr,84dbd0ec550bad3e5009aed7297349472db16834a88c87814475b31327b3edd7,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_8fc08fae0f1ffde1|m1,af|271828|V2PMHC_8fc08fae0f1ffde1|m0,6512,complete,6512
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_8fc08fae0f1ffde1_m2.pqr,54bfbde030a39cc57766172e258b7d6be7d3f8d8cf9cfed03fe010db3552d2cb,raw_calculations/canonical_pqr/af_271828_V2PMHC_8fc08fae0f1ffde1_m2.pqr,8b450c33bb88ac79fe98c4c5899c9621adfcb73bb846e4ad87b83d2339c9af37,raw_calculations/fixed_charge/af_271828_V2PMHC_8fc08fae0f1ffde1_m2.pqr,bc284146c3db7d092c1342f72746ae4cf95dbc70ccf5a424ddb9748effd47873,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_8fc08fae0f1ffde1|m2,af|271828|V2PMHC_8fc08fae0f1ffde1|m0,6511,complete,6512
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_8fc08fae0f1ffde1_m3.pqr,04fd95e5c10d736c040f37d36f0ddae6b6f6644b0d3dbcae6a47ebc6e1b32571,raw_calculations/canonical_pqr/af_271828_V2PMHC_8fc08fae0f1ffde1_m3.pqr,04fd95e5c10d736c040f37d36f0ddae6b6f6644b0d3dbcae6a47ebc6e1b32571,raw_calculations/fixed_charge/af_271828_V2PMHC_8fc08fae0f1ffde1_m3.pqr,614e6c6541f87b6c44afdcee42b5991fae025d6e28fcde80ad6b35fbf734f8b4,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_8fc08fae0f1ffde1|m3,af|271828|V2PMHC_8fc08fae0f1ffde1|m0,6512,complete,6512
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_8fc08fae0f1ffde1_m4.pqr,68616b79a237363fbe2cd6ddfb94032ba664408f697a71725d890d7bff2437ed,raw_calculations/canonical_pqr/af_271828_V2PMHC_8fc08fae0f1ffde1_m4.pqr,89ef02394bdf5236f875baadbaaa9b4ab849b14c0a1f4370a0c13ebe7e0c9fbe,raw_calculations/fixed_charge/af_271828_V2PMHC_8fc08fae0f1ffde1_m4.pqr,50cbe06a5eb2c7d0e302f85a9ac6f3c7404447dda41e9033f2d40013c8293b44,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_8fc08fae0f1ffde1|m4,af|271828|V2PMHC_8fc08fae0f1ffde1|m0,6511,complete,6512
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_8fc08fae0f1ffde1_m0.pqr,d84dd7f37803ad9812c29486bca912dd608a00d4e7914387e37db104d09a6e34,raw_calculations/canonical_pqr/af_314159_V2PMHC_8fc08fae0f1ffde1_m0.pqr,a2bfb5e3c50c8187967e9f2b69a3754cc60c2ff0be1fa67aaaf65e0c025607b3,raw_calculations/fixed_charge/af_314159_V2PMHC_8fc08fae0f1ffde1_m0.pqr,adedaf109b4fbce198079fb5834dea4e21619ea4bc7136bba09b8585f50fdc72,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_8fc08fae0f1ffde1|m0,af|314159|V2PMHC_8fc08fae0f1ffde1|m0,6510,complete,6512
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_8fc08fae0f1ffde1_m1.pqr,dc38b70c67a1379d5243805b2f204a9bb367b658cb7d4aece89529e10337c963,raw_calculations/canonical_pqr/af_314159_V2PMHC_8fc08fae0f1ffde1_m1.pqr,80d67a3b100156ae7b5f20c9cd11f95aa795c14f397bf24b92fc7fac53e9cfbd,raw_calculations/fixed_charge/af_314159_V2PMHC_8fc08fae0f1ffde1_m1.pqr,96fd58d1c14ff4cfa4e535f3b6a2e6f446fb2ed948a2b265364d363d3c0471d1,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_8fc08fae0f1ffde1|m1,af|314159|V2PMHC_8fc08fae0f1ffde1|m0,6511,complete,6512
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_8fc08fae0f1ffde1_m2.pqr,ef6bb74d17929e2655a3ebe916d33376f4e7a559cab1efd606c1b2624d060c08,raw_calculations/canonical_pqr/af_314159_V2PMHC_8fc08fae0f1ffde1_m2.pqr,b626e3ff3141f8dc6d55b54e7993bc73024c8a16e2160a95eb42f6e81060227c,raw_calculations/fixed_charge/af_314159_V2PMHC_8fc08fae0f1ffde1_m2.pqr,b6ebf7eb4c13f02e990a305bf47fe261f1f1535c2041f96ce704f82e391cd244,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_8fc08fae0f1ffde1|m2,af|314159|V2PMHC_8fc08fae0f1ffde1|m0,6511,complete,6512
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_8fc08fae0f1ffde1_m3.pqr,0a7717ebd979fed1ebb4dbf87bf183610dfb89903442482c224c45d073479dc0,raw_calculations/canonical_pqr/af_314159_V2PMHC_8fc08fae0f1ffde1_m3.pqr,231fc4f80c5dff33416ca203568b12edf6d3d94ea69d0ef8e6f8f72839d19eeb,raw_calculations/fixed_charge/af_314159_V2PMHC_8fc08fae0f1ffde1_m3.pqr,8e765e0ea7b03e74bcebba69d6fe178f257f60af5c2151390025c1ad750c119b,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_8fc08fae0f1ffde1|m3,af|314159|V2PMHC_8fc08fae0f1ffde1|m0,6511,complete,6512
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_8fc08fae0f1ffde1_m4.pqr,42f5d453e0a169036ffbf2b84177b9a31cf47043e630db088c3a5526f149baca,raw_calculations/canonical_pqr/af_314159_V2PMHC_8fc08fae0f1ffde1_m4.pqr,ebb58eabd6ffc538414b28731a97dbd4809b01bab783e5176204fe00737b634c,raw_calculations/fixed_charge/af_314159_V2PMHC_8fc08fae0f1ffde1_m4.pqr,c45936a1ac2d43a5a0e8039cc8865d36df7d783c4155bf8ba797e050bde2dcd9,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_8fc08fae0f1ffde1|m4,af|314159|V2PMHC_8fc08fae0f1ffde1|m0,6511,complete,6512
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_9752d8e24d9b0da8_m0.pqr,9c325dcbc7d7ddc7e1cebd18930afa184650300783fe6f9ad53cb964f0a6a3c9,raw_calculations/canonical_pqr/af_271828_V2PMHC_9752d8e24d9b0da8_m0.pqr,3133a8194451643816fa0f1971f4718d31421de802f3a2f8cf9fa693c31540b1,raw_calculations/fixed_charge/af_271828_V2PMHC_9752d8e24d9b0da8_m0.pqr,fcf265f4ff19b6d1bca7108260db8758de03f7a7a095282530050bf390f95401,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_9752d8e24d9b0da8|m0,af|271828|V2PMHC_9752d8e24d9b0da8|m0,6477,complete,6478
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_9752d8e24d9b0da8_m1.pqr,90d5fbe0543906bff4c51675bf0f3d8476735ff74222576e06a72ec0666a5a20,raw_calculations/canonical_pqr/af_271828_V2PMHC_9752d8e24d9b0da8_m1.pqr,36cbd047cfefc50d993171dd86d0cdab0b8c36feea7a9b27620ade5e91f7eb8d,raw_calculations/fixed_charge/af_271828_V2PMHC_9752d8e24d9b0da8_m1.pqr,030c32ee96ff751ad1e80024c5aba048ebe2178577321f49807a8710d87b9a29,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_9752d8e24d9b0da8|m1,af|271828|V2PMHC_9752d8e24d9b0da8|m0,6477,complete,6478
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_9752d8e24d9b0da8_m2.pqr,f0b413adce69de7c267336ba9977b4a80abae7cf6e94cf6a78fe783e346c41e0,raw_calculations/canonical_pqr/af_271828_V2PMHC_9752d8e24d9b0da8_m2.pqr,63e9a372038b31fd91d37471eabba52d9110eb65d2aa3fb431aa311b01b7f981,raw_calculations/fixed_charge/af_271828_V2PMHC_9752d8e24d9b0da8_m2.pqr,83c36976579175b7d4e106c32a365970c3507ff5bfcd3389e79f19e35e570ef8,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_9752d8e24d9b0da8|m2,af|271828|V2PMHC_9752d8e24d9b0da8|m0,6476,complete,6478
